HOGI,MOD_DATE,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BRAND,GISONG,SPEED,CAPA,PLANT,ETHRU,CWT_SAFETY,CWT_BALANCE,CAR_BB,CAR_AA,MATERIAL
203881L02,20260819,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MRL,GTSS,90,1000,미지정,,N,50,1555,1660,CONCRETE (시멘트)
207839L15,20260121,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,WBSS2_(SSVF),105,1600,미지정,,N,50,1855,2060,CONCRETE (시멘트)
207839L15,20260121,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,WBSS2_(SSVF),105,1600,미지정,,N,50,1855,2060,CONCRETE (시멘트)
207839L17,20260121,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,WBSS2_(SSVF),105,1600,미지정,,N,50,1855,2060,CONCRETE (시멘트)
207839L17,20260121,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,WBSS2_(SSVF),105,1600,미지정,,N,50,1855,2060,CONCRETE (시멘트)
207557L01,20260313,121C0218G0100,BALANCE WEIGHT,CONCRETE,2,-,NEWYZER,WBSS2_(SSVF),90,1350,미지정,,N,50,1820,1850,CONCRETE (시멘트)
207557L01,20260313,12000284G0100,BALANCE WEIGHT,CONCRETE,4,-,NEWYZER,WBSS2_(SSVF),90,1350,미지정,,N,50,1820,1850,CONCRETE (시멘트)
N09992L02,20260811,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,550,KC01,,N,50,1255,1350,CONCRETE (시멘트)
N09993L14,20260601,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",17,-,LUXEN_2,GTLX_R,105,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
N09993L07,20260812,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
N09993L08,20260811,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,105,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
N09993L03,20260812,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,-,LUXEN_1,GTLX_R,90,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
099993L12,20260601,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",13,-,LUXEN_2,GTLX_R,120,1200,KC01,,N,50,1605,1850,CONCRETE (시멘트)
207839L02,20260109,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,IXEL,WBHS_(HSVF),240,1800,미지정,,N,50,2000,2144,FC (주철)
N25611L01,20260115,121C0218G0100,BALANCE WEIGHT,CONCRETE,2,-,NEX_MR,GTLX,60,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
N25611L01,20260115,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,NEX_MR,GTLX,60,900,KR00,,N,50,1505,1660,CONCRETE (시멘트)
204861L04,20260617,12000067G0100,BALANCE WEIGHT,CONCRETE,5,-,LUXEN_2,WBLX1_(LXVF),120,1350,미지정,,N,50,2492,1360,CONCRETE (시멘트)
204861L04,20260617,V0016645G0100,BALANCE WEIGHT,"SS400,15.0 KG",16,"- BALANCE WEIGHT는 하기와 같이 변경 적용 할 것,
 1. 80mm -> 48mm, 170mm -> 105mm
 2. PLATE 체결 HOLE 간격 195mm -> 130mm
 3. PLATE SIZE 220mm -> 155, 195mm -> 130mm
 4. 전체 길이 500mm는 위 치수 반영 과정에서 감소하더라도 500mm 이하 및
     무게는 15kg으로 필히 적용될 수 있도록 할 것.
",LUXEN_2,WBLX1_(LXVF),120,1350,미지정,,N,50,2492,1360,STEEL (강판)
204861L04,20260617,12000283G0100,BALANCE WEIGHT,CONCRETE,2,-,LUXEN_2,WBLX1_(LXVF),120,1350,미지정,,N,50,2492,1360,CONCRETE (시멘트)
207839L06,20260109,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,IXEL,WBHS_(HSVF),240,1800,미지정,,N,50,2000,2144,FC (주철)
N23967Y78,20260309,12000283G0100,BALANCE WEIGHT,CONCRETE,10,-,미지정,미지정,미지정,미지정,미지정,,N,-,,,CONCRETE (시멘트)
209064L01,20260313,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MRL,GTSS_E,60,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
209064L01,20260313,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MRL,GTSS_E,60,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
E15338L01,20260709,12010375G0100,BALANCE WEIGHT,"HIGH SPEED,SS400, 20.0 KG",56,-,미지정,미지정,미지정,미지정,미지정,,N,-,,,STEEL (강판)
E15338L01,20260709,12000047G0200,WEIGHT DEVICE CLIP ASSY,WEIGHT DEVICE CLIP ASSY,12,-,미지정,미지정,미지정,미지정,미지정,,N,-,,,STEEL (강판)
V801241,20260313,12000067G0100,BALANCE WEIGHT,CONCRETE,4,"- Rope식 부품공용화 타워 설치 자재 (GETM6.0H)
- 입고 요청일: 11/28, 입고장소: 충주공장 F02

",LUXEN_2,미지정,미지정,미지정,미지정,,N,50,,,CONCRETE (시멘트)
V801241,20260313,12000283G0100,BALANCE WEIGHT,CONCRETE,13,"- Rope식 부품공용화 타워 설치 자재 (GETM6.0H)
- 입고 요청일: 11/28, 입고장소: 충주공장 F02

",LUXEN_2,미지정,미지정,미지정,미지정,,N,50,,,CONCRETE (시멘트)
N25205L01,20260601,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MR,GTLX_E,60,750,미지정,,N,50,1485,1460,CONCRETE (시멘트)
N25205L01,20260601,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MR,GTLX_E,60,750,미지정,,N,50,1485,1460,CONCRETE (시멘트)
207680L04,20260303,121C0218G0100,BALANCE WEIGHT,CONCRETE,4,-,NEWYZER,WBSS2_(SSVF),105,1800,미지정,,N,50,2507,1700,CONCRETE (시멘트)
207680L04,20260303,12000284G0100,BALANCE WEIGHT,CONCRETE,5,-,NEWYZER,WBSS2_(SSVF),105,1800,미지정,,N,50,2507,1700,CONCRETE (시멘트)
209170L01,20260120,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MRL,GTSS_E,60,600,미지정,,N,50,1395,1310,CONCRETE (시멘트)
209170L01,20260120,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MRL,GTSS_E,60,600,미지정,,N,50,1395,1310,CONCRETE (시멘트)
207839L03,20260109,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,IXEL,WBHS_(HSVF),240,1800,미지정,,N,50,2000,2144,FC (주철)
203881L01,20260819,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MRL,GTSS,90,1000,미지정,,N,50,1555,1660,CONCRETE (시멘트)
203881L01,20260819,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MRL,GTSS,90,1000,미지정,,N,50,1555,1660,CONCRETE (시멘트)
207009L09,20260318,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",67,-,IXEL,WBHS_(HSVF),105,3000,KR00,,N,50,2607,2400,STEEL (강판)
204436L05,20260819,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",14,-,NEWYZER,WBHS_(SSVF),120,2500,미지정,,N,50,2370,2300,STEEL (강판)
204861L03,20260617,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",25,-,LUXEN_2,GTLX_R,150,1350,미지정,,N,50,1720,1950,FC (주철)
E15338L02,20260818,12010375G0100,BALANCE WEIGHT,"HIGH SPEED,SS400, 20.0 KG",56,-,미지정,미지정,미지정,미지정,미지정,,N,-,,,STEEL (강판)
E15338L02,20260818,12000047G0200,WEIGHT DEVICE CLIP ASSY,WEIGHT DEVICE CLIP ASSY,12,-,미지정,미지정,미지정,미지정,미지정,,N,-,,,STEEL (강판)
208658L01,20260115,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MRL,GTSS,60,900,미지정,,N,50,1505,1660,CONCRETE (시멘트)
208658L01,20260115,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEX_MRL,GTSS,60,900,미지정,,N,50,1505,1660,CONCRETE (시멘트)
207839L04,20260109,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,IXEL,WBHS_(HSVF),240,1800,미지정,,N,50,2000,2144,FC (주철)
N09992L04,20260811,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,NEX_MR,GTLX,90,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
N09993L05,20260812,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,-,LUXEN_1,GTLX_R,105,1150,KR00,,N,50,1555,1860,CONCRETE (시멘트)
N09993L13,20260812,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,-,NEX_MR,GTLX,105,1150,KR00,,N,50,1555,1860,CONCRETE (시멘트)
N09993L02,20260812,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",5,-,LUXEN_1,GTLX_R,60,550,KR00,,N,50,1305,1310,CONCRETE (시멘트)
N09992L03,20260811,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
N09993L11,20260811,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,-,NEX_MR,GTLX,105,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
N09993L12,20260812,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,-,NEX_MR,GTLX,90,1150,KR00,,N,50,1555,1860,CONCRETE (시멘트)
204861L01,20260617,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",24,-,LUXEN_2,GTLX_R,150,1350,미지정,,N,50,1770,1900,FC (주철)
204861L02,20260413,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",20,-,LUXEN_2,GTLX_R,150,1000,미지정,,N,50,1570,1700,FC (주철)
N09992L05,20260811,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,NEX_MRL,GTSS,60,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
207839L05,20260109,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,IXEL,WBHS_(HSVF),240,1800,미지정,,N,50,2000,2144,FC (주철)
207839L07,20260109,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,IXEL,WBHS_(HSVF),240,1800,미지정,,N,50,2000,2144,FC (주철)
N09993L09,20260811,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1150,KC01,,N,50,1555,1850,CONCRETE (시멘트)
N09993L10,20260812,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,-,NEX_MR,GTLX,90,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
207839L01,20260109,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,IXEL,WBHS_(HSVF),240,1800,미지정,,N,50,2000,2144,FC (주철)
N09993L06,20260811,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",30,-,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1770,1900,CONCRETE (시멘트)
H00077NB205-H00077L01,20260105,121C0218G0100,BALANCE WEIGHT,CONCRETE,13,-,NOBRAND,WBSS,60,1350,미지정,N,N,50,1705,1860,CONCRETE (시멘트)
207839L16,20260121,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,WBSS2_(SSVF),105,1600,미지정,,N,50,1855,2060,CONCRETE (시멘트)
207839L16,20260121,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,WBSS2_(SSVF),105,1600,미지정,,N,50,1855,2060,CONCRETE (시멘트)
209092L13,20260610,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1150,미지정,Y,N,50,1760,1860,CONCRETE (시멘트)
209092L13,20260610,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1150,미지정,Y,N,50,1760,1860,CONCRETE (시멘트)
H00086NC202-H00086L01,20260825,121C0218G0100,BALANCE WEIGHT,CONCRETE,12,-,NOBRAND,GTSS,60,1000,미지정,Y,N,50,2034,1360,CONCRETE (시멘트)
207547L17,20260109,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",30,- 도면 내 치수 48 -> 44로 변경 적용할 것.,LUXEN_2,WBLX1_(LXVF),150,1000,KR00,,N,50,1605,1710,STEEL (강판)
209092L04,20260610,121C0218G0100,BALANCE WEIGHT,CONCRETE,5,-,LUXEN_2,GTLX_R,105,1200,미지정,,N,50,1705,1860,CONCRETE (시멘트)
209092L04,20260610,12000284G0100,BALANCE WEIGHT,CONCRETE,5,-,LUXEN_2,GTLX_R,105,1200,미지정,,N,50,1705,1860,CONCRETE (시멘트)
H00081NC208-H00081L01,20260209,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
H00081NC208-H00081L01,20260209,12000284G0100,BALANCE WEIGHT,CONCRETE,5,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
H00081NC209-H00081L01,20260211,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
H00081NC209-H00081L01,20260211,12000284G0100,BALANCE WEIGHT,CONCRETE,5,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
205596L24,20260619,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,WBLX1_(LXVF),60,1000,미지정,,N,50,1555,1660,CONCRETE (시멘트)
205596L24,20260619,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,WBLX1_(LXVF),60,1000,미지정,,N,50,1555,1660,CONCRETE (시멘트)
205596L26,20260619,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,WBLX1_(LXVF),60,1000,미지정,,N,50,1555,1660,CONCRETE (시멘트)
205596L26,20260619,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,LUXEN_2,WBLX1_(LXVF),60,1000,미지정,,N,50,1555,1660,CONCRETE (시멘트)
210559L02,20260429,12010741G0100,BALANCE WEIGHT,SS400,27,-,LUXEN_2,GTLX_R,150,1600,미지정,,N,50,2405,1710,STEEL (강판)
H00086NC201-H00086L01,20260423,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,GTSS,60,1000,미지정,N,N,50,1555,1660,CONCRETE (시멘트)
H00085NC200-H00085L01,20260805,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,미지정,GTLX,60,900,미지정,N,N,50,1535,1560,CONCRETE (시멘트)
H00085NC200-H00085L01,20260805,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,미지정,GTLX,60,900,미지정,N,N,50,1535,1560,CONCRETE (시멘트)
H00081NC214-H00081L01,20260106,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
H00081NC214-H00081L01,20260106,12000284G0100,BALANCE WEIGHT,CONCRETE,5,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
H00081NC212-H00081L01,20260521,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),105,2350,미지정,N,N,50,2918,1771,CONCRETE (시멘트)
H00081NC212-H00081L01,20260521,12000284G0100,BALANCE WEIGHT,CONCRETE,5,-,NOBRAND,WBLX1_(LXVF),105,2350,미지정,N,N,50,2918,1771,CONCRETE (시멘트)
H00081NC213-H00081L01,20260106,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
H00081NC213-H00081L01,20260106,12000284G0100,BALANCE WEIGHT,CONCRETE,5,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
H00081NC215-H00081L01,20260227,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
H00081NC215-H00081L01,20260227,12000284G0100,BALANCE WEIGHT,CONCRETE,5,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
H00081NC219-H00081L01,20260325,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
H00081NC219-H00081L01,20260325,12000284G0100,BALANCE WEIGHT,CONCRETE,5,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
H00081NC220-H00081L01,20260106,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
H00081NC220-H00081L01,20260106,12000284G0100,BALANCE WEIGHT,CONCRETE,5,-,NOBRAND,WBLX1_(LXVF),105,1350,미지정,N,N,50,1636,2092,CONCRETE (시멘트)
H00088NC200-H00088L01,20260511,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",12,-,NOBRAND,WBSS,60,1350,미지정,N,N,50,1834,2092,STEEL (강판)
209112L18,20260518,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1000,미지정,Y,GSB240DK,50,1710,1700,CONCRETE (시멘트)
209112L18,20260518,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1000,미지정,Y,GSB240DK,50,1710,1700,CONCRETE (시멘트)
E15528L01,20260116,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",10,-,LUXEN_2,WBLX_US,105,1361,미지정,,N,50,1631,2041,STEEL (강판)
E15528L03,20260116,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",8,-,LUXEN_2,WBLX_US,45,1134,미지정,,N,50,1478,2041,STEEL (강판)
207547L04,20260109,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",30,- 도면 내 치수 48 -> 44로 변경 적용할 것.,LUXEN_2,GTLX_R,150,1000,KR00,,N,50,1605,1710,STEEL (강판)
207547L35,20260109,VD005319G0200,BALANCE WEIGHT,"SS400,10.0 KG",36,-,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1805,1910,STEEL (강판)
207547L34,20260109,VD005319G0200,BALANCE WEIGHT,"SS400,10.0 KG",30,-,LUXEN_2,WBLX1_(LXVF),150,1000,KR00,,N,50,1605,1710,STEEL (강판)
210706L01,20260616,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,WBSS2_(SSVF),90,1600,미지정,,N,50,2492,1510,CONCRETE (시멘트)
210706L01,20260616,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,WBSS2_(SSVF),90,1600,미지정,,N,50,2492,1510,CONCRETE (시멘트)
209595L01,20260202,121C0218G0100,BALANCE WEIGHT,CONCRETE,12,-,NEWYZER,GTSS_R,105,1000,KR00,,N,50,1605,1700,CONCRETE (시멘트)
209595L01,20260202,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,NEWYZER,GTSS_R,105,1000,KR00,,N,50,1605,1700,CONCRETE (시멘트)
209595L03,20260202,121C0218G0100,BALANCE WEIGHT,CONCRETE,11,-,NEWYZER,GTSS_R,105,1200,KR00,,N,50,1805,1700,CONCRETE (시멘트)
209595L03,20260202,12000284G0100,BALANCE WEIGHT,CONCRETE,4,-,NEWYZER,GTSS_R,105,1200,KR00,,N,50,1805,1700,CONCRETE (시멘트)
209863L01,20260820,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,90,1600,KR00,,N,50,1855,2060,CONCRETE (시멘트)
209863L01,20260820,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,90,1600,KR00,,N,50,1855,2060,CONCRETE (시멘트)
209595L05,20260202,121C0218G0100,BALANCE WEIGHT,CONCRETE,12,-,NEWYZER,GTSS_R,105,1000,KR00,,N,50,1605,1700,CONCRETE (시멘트)
209595L05,20260202,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,NEWYZER,GTSS_R,105,1000,KR00,,N,50,1605,1700,CONCRETE (시멘트)
209595L06,20260202,121C0218G0100,BALANCE WEIGHT,CONCRETE,12,-,NEWYZER,GTSS_R,105,1000,KR00,,N,50,1605,1700,CONCRETE (시멘트)
209595L06,20260202,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,NEWYZER,GTSS_R,105,1000,KR00,,N,50,1605,1700,CONCRETE (시멘트)
207547L07,20260109,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",36,- 도면 내 치수 48 -> 44로 변경 적용할 것.,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1805,1910,STEEL (강판)
209095L14,20260213,12000067G0100,BALANCE WEIGHT,CONCRETE,8,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1895,1890,CONCRETE (시멘트)
209095L14,20260213,12000283G0100,BALANCE WEIGHT,CONCRETE,10,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1895,1890,CONCRETE (시멘트)
209095L17,20260312,12000067G0100,BALANCE WEIGHT,CONCRETE,8,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1895,1890,CONCRETE (시멘트)
209095L17,20260312,12000283G0100,BALANCE WEIGHT,CONCRETE,10,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1895,1890,CONCRETE (시멘트)
209095L20,20260303,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1350,KR00,,N,50,1970,1690,CONCRETE (시멘트)
209095L20,20260303,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1350,KR00,,N,50,1970,1690,CONCRETE (시멘트)
209095L22,20260225,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1350,KR00,,N,50,1870,1860,CONCRETE (시멘트)
209095L22,20260225,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1350,KR00,,N,50,1870,1860,CONCRETE (시멘트)
207574L02,20260420,12000067G0100,BALANCE WEIGHT,CONCRETE,4,-,NEWYZER,WBHS_(SSVF),150,1800,KR00,,N,50,2550,1700,CONCRETE (시멘트)
207574L02,20260420,12000283G0100,BALANCE WEIGHT,CONCRETE,6,-,NEWYZER,WBHS_(SSVF),150,1800,KR00,,N,50,2550,1700,CONCRETE (시멘트)
210982L01,20260721,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,1600,KR00,,N,50,2355,1660,CONCRETE (시멘트)
209104L29,20260209,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1200,KR00,Y,GSB240DK,50,1810,1760,CONCRETE (시멘트)
209104L29,20260209,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1200,KR00,Y,GSB240DK,50,1810,1760,CONCRETE (시멘트)
E15359L01,20260325,12000067G0100,BALANCE WEIGHT,CONCRETE,7,-,미지정,미지정,미지정,미지정,미지정,,N,-,,,CONCRETE (시멘트)
N26526L01,20260313,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,NEX_MR,GTLX,90,1000,KR00,,N,50,1655,1660,CONCRETE (시멘트)
N26526L01,20260313,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,NEX_MR,GTLX,90,1000,KR00,,N,50,1655,1660,CONCRETE (시멘트)
N26526L02,20260313,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,NEX_MR,GTLX,90,1000,KR00,,N,50,1655,1660,CONCRETE (시멘트)
N26526L02,20260313,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,NEX_MR,GTLX,90,1000,KR00,,N,50,1655,1660,CONCRETE (시멘트)
N26526L04,20260313,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,NEX_MR,GTLX,90,1000,KR00,,N,50,1655,1660,CONCRETE (시멘트)
N26526L04,20260313,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,NEX_MR,GTLX,90,1000,KR00,,N,50,1655,1660,CONCRETE (시멘트)
N26526L06,20260313,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,NEX_MR,GTLX,90,1000,KR00,,N,50,1655,1660,CONCRETE (시멘트)
N26526L06,20260313,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,NEX_MR,GTLX,90,1000,KR00,,N,50,1655,1660,CONCRETE (시멘트)
N26526L11,20260313,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,NEX_MR,GTLX,90,1000,KR00,,N,50,1655,1660,CONCRETE (시멘트)
N26526L11,20260313,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,NEX_MR,GTLX,90,1000,KR00,,N,50,1655,1660,CONCRETE (시멘트)
207547L31,20260109,VD005319G0200,BALANCE WEIGHT,"SS400,10.0 KG",30,-,LUXEN_2,WBLX1_(LXVF),150,1000,KR00,,N,50,1605,1710,STEEL (강판)
207547L65,20260109,VD005319G0200,BALANCE WEIGHT,"SS400,10.0 KG",37,-,IXEL,WBHS_(HSVF),150,1800,KR00,,N,50,1970,2200,STEEL (강판)
N26261L02,20260106,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",20,-,IXEL,WBHS_(HSVF),210,1150,KR00,,GSB490DK,50,1670,1902,FC (주철)
N26261L10,20260211,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,LUXEN_2,GTLX_R,90,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
N26261L10,20260211,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,LUXEN_2,GTLX_R,90,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
N26261L14,20260211,121C0218G0100,BALANCE WEIGHT,CONCRETE,4,-,LUXEN_2,WBLX1_(LXVF),60,1800,KR00,,GSB380DK,50,2507,1700,CONCRETE (시멘트)
N26261L14,20260211,12000284G0100,BALANCE WEIGHT,CONCRETE,5,-,LUXEN_2,WBLX1_(LXVF),60,1800,KR00,,GSB380DK,50,2507,1700,CONCRETE (시멘트)
N25877L06,20260312,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1000,미지정,,N,50,1655,1660,CONCRETE (시멘트)
N25877L06,20260312,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1000,미지정,,N,50,1655,1660,CONCRETE (시멘트)
209092L06,20260610,121C0218G0100,BALANCE WEIGHT,CONCRETE,5,-,LUXEN_2,GTLX_R,105,1200,미지정,,N,50,1705,1860,CONCRETE (시멘트)
209092L06,20260610,12000284G0100,BALANCE WEIGHT,CONCRETE,5,-,LUXEN_2,GTLX_R,105,1200,미지정,,N,50,1705,1860,CONCRETE (시멘트)
