PARENTNO,PROD_STATUS,PROD_MODDATE,BRAND,GISONG,EL_ASPD,EL_ACAPA,ASPSCD,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BLOCKNO
212181L01,RLS,2026-04-15,NEX_MRL,GTSS_E,60,550,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.4kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 550kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213387L01,RLS,2026-03-26,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213662L01,RLS,2026-04-09,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212496L01,RLS,2026-02-11,NEX_MRL,GTSS_E,60,600,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213127L01,RLS,2026-02-11,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214181L01,RLS,2026-05-22,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213423L01,RLS,2026-06-16,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211222L01,RLS,2026-07-09,NEX_MRL,GTSS_E,60,600,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212180L01,RLS,2026-04-08,NEX_MRL,GTSS_E,60,550,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.4kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 550kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N29132L01,RLS,2026-08-06,NEX_MRL,GTSS,60,600,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214524L01,RLS,2026-06-24,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214470L01,RLS,2026-08-03,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214820L01,RLS,2026-08-24,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214471L01,RLS,2026-08-03,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213918L01,RLS,2026-05-18,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214220L01,RLS,2026-07-08,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213974L01,RLS,2026-06-24,NEX_MRL,GTSS_E,60,550,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.4kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 550kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213585L01,WIP,2026-06-22,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214507L01,RLS,2026-08-05,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214178L01,RLS,2026-05-20,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213262L01,RLS,2026-05-28,NEX_MRL,GTSS,60,600,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213165L01,RLS,2026-05-14,NEX_MRL,GTSS,60,600,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212058L01,RLS,2026-09-03,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ROPE COVER 10110979G01 1EA, EXTENSION COVER 10110980G01 1EA 적용",A101A
214391L01,RLS,2026-06-02,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213460L01,RLS,2026-03-27,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N29018L01,RLS,2026-07-16,NEX_MRL,GTSS,60,550,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.4kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 550kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213297L01,RLS,2026-03-13,NEX_MRL,GTSS_E,60,600,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213986L01,RLS,2026-06-09,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213219L01,RLS,2026-05-07,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211795L02,RLS,2026-03-23,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212861L01,RLS,2026-01-12,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
215028L01,RLS,2026-07-22,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214746L01,RLS,2026-08-25,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214395L01,RLS,2026-08-03,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214561L01,RLS,2026-08-21,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213938L01,RLS,2026-06-17,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214497L01,RLS,2026-07-14,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213959L01,RLS,2026-04-24,NEX_MRL,GTSS_E,60,600,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213699L01,RLS,2026-07-02,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213648L01,RLS,2026-04-07,NEX_MRL,GTSS_E,60,600,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213917L01,RLS,2026-05-18,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214060L01,WIP,2026-05-18,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213671L01,RLS,2026-06-24,NEX_MRL,GTSS_E,60,600,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214472L01,RLS,2026-08-13,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213560L01,RLS,2026-04-15,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213370L01,RLS,2026-04-07,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213349L01,RLS,2026-03-24,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
215144L01,RLS,2026-08-24,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213762L01,RLS,2026-07-13,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N29096L02,RLS,2026-07-16,NEX_MRL,GTSS,60,550,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.4kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 550kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213926L01,RLS,2026-06-11,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N28068L01,RLS,2026-06-01,NEX_MRL,GTSS,60,550,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.4kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 550kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213602L01,RLS,2026-03-24,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212619L01,RLS,2026-05-07,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
215075L01,RLS,2026-08-07,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212954L01,RLS,2026-03-13,NEX_MRL,GTSS_E,60,600,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213751L01,RLS,2026-05-22,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214554L01,RLS,2026-06-30,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214801L01,RLS,2026-08-18,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
099992L07,RLS,2026-08-10,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212714L01,RLS,2026-03-06,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212817L01,RLS,2026-03-30,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N28724L06,RLS,2026-07-14,NEX_MRL,GTSS,60,550,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.4kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 550kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
215146L01,RLS,2026-08-31,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214678L03,RLS,2026-08-14,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213920L01,RLS,2026-06-16,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214193L01,RLS,2026-06-24,NEX_MRL,GTSS_E,60,600,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N27675L01,RLS,2026-01-06,NEX_MRL,GTSS,60,550,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.4kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 550kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213154L01,RLS,2026-03-24,NEX_MRL,GTSS,60,550,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.4kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 550kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213887L02,RLS,2026-05-07,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213364L01,RLS,2026-04-13,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213801L01,RLS,2026-04-22,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214730L01,RLS,2026-08-04,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213961L02,WIP,2026-06-02,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212337L01,RLS,2026-01-13,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
099992L06,RLS,2026-08-10,NEX_MRL,GTSS_E,60,600,KR00,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213663L01,RLS,2026-04-15,NEX_MRL,GTSS,60,600,KC01,10111010G1000,TM,"GH15SA,2:1,SINGLE,MRL",1,"- TM : GH15SA, MOTOR : 4.8kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
209768L15,RLS,2026-03-30,NEX_MRL,GTSS,60,1000,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212958L01,RLS,2026-07-13,NEX_MRL,GTSS,60,700,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 5.5kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 700kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214527L01,CRT,2026-08-05,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것. ",A101A
214068L01,RLS,2026-06-08,NEX_MRL,GTSS,60,700,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 5.5kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 700kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214102L01,RLS,2026-05-18,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N27720L01,RLS,2026-01-26,NEX_MRL,GTSS,60,750,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 5.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
